date;state;name;code;cases;deaths
2020-03-27;ES;Afonso Cláudio;3200100;0;0
2020-03-27;ES;Águia Branca;3200130;0;0
2020-03-27;ES;Água Doce do Norte;3200160;0;0
2020-03-27;ES;Alegre;3200200;0;0
2020-03-27;ES;Alfredo Chaves;3200300;0;0
2020-03-27;ES;Alto Rio Novo;3200350;0;0
2020-03-27;ES;Anchieta;3200400;0;0
2020-03-27;ES;Apiacá;3200500;0;0
2020-03-27;ES;Aracruz;3200600;0;0
2020-03-27;ES;Atílio Vivacqua;3200700;0;0
2020-03-27;ES;Baixo Guandu;3200800;0;0
2020-03-27;ES;Barra de São Francisco;3200900;0;0
2020-03-27;ES;Boa Esperança;3201000;0;0
2020-03-27;ES;Bom Jesus do Norte;3201100;0;0
2020-03-27;ES;Brejetuba;3201150;0;0
2020-03-27;ES;Cachoeiro de Itapemirim;3201200;0;0
2020-03-27;ES;Cariacica;3201300;0;0
2020-03-27;ES;Castelo;3201400;0;0
2020-03-27;ES;Colatina;3201500;0;0
2020-03-27;ES;Conceição da Barra;3201600;0;0
2020-03-27;ES;Conceição do Castelo;3201700;0;0
2020-03-27;ES;Divino de São Lourenço;3201800;0;0
2020-03-27;ES;Domingos Martins;3201900;0;0
2020-03-27;ES;Dores do Rio Preto;3202000;0;0
2020-03-27;ES;Ecoporanga;3202100;0;0
2020-03-27;ES;Fundão;3202200;0;0
2020-03-27;ES;Governador Lindenberg;3202250;0;0
2020-03-27;ES;Guaçuí;3202300;0;0
2020-03-27;ES;Guarapari;3202400;0;0
2020-03-27;ES;Ibatiba;3202450;0;0
2020-03-27;ES;Ibiraçu;3202500;0;0
2020-03-27;ES;Ibitirama;3202550;0;0
2020-03-27;ES;Iconha;3202600;0;0
2020-03-27;ES;Irupi;3202650;0;0
2020-03-27;ES;Itaguaçu;3202700;0;0
2020-03-27;ES;Itapemirim;3202800;0;0
2020-03-27;ES;Itarana;3202900;0;0
2020-03-27;ES;Iúna;3203000;0;0
2020-03-27;ES;Jaguaré;3203050;0;0
2020-03-27;ES;Jerônimo Monteiro;3203100;0;0
2020-03-27;ES;João Neiva;3203130;0;0
2020-03-27;ES;Laranja da Terra;3203160;0;0
2020-03-27;ES;Linhares;3203200;0;0
2020-03-27;ES;Mantenópolis;3203300;0;0
2020-03-27;ES;Marataízes;3203320;0;0
2020-03-27;ES;Marechal Floriano;3203340;0;0
2020-03-27;ES;Marilândia;3203350;0;0
2020-03-27;ES;Mimoso do Sul;3203400;0;0
2020-03-27;ES;Montanha;3203500;0;0
2020-03-27;ES;Mucurici;3203600;0;0
2020-03-27;ES;Muniz Freire;3203700;0;0
2020-03-27;ES;Muqui;3203800;0;0
2020-03-27;ES;Nova Venécia;3203900;0;0
2020-03-27;ES;Pancas;3204000;0;0
2020-03-27;ES;Pedro Canário;3204050;0;0
2020-03-27;ES;Pinheiros;3204100;0;0
2020-03-27;ES;Piúma;3204200;0;0
2020-03-27;ES;Ponto Belo;3204250;0;0
2020-03-27;ES;Presidente Kennedy;3204300;0;0
2020-03-27;ES;Rio Bananal;3204350;0;0
2020-03-27;ES;Rio Novo do Sul;3204400;0;0
2020-03-27;ES;Santa Leopoldina;3204500;0;0
2020-03-27;ES;Santa Maria de Jetibá;3204550;0;0
2020-03-27;ES;Santa Teresa;3204600;0;0
2020-03-27;ES;São Domingos do Norte;3204650;0;0
2020-03-27;ES;São Gabriel da Palha;3204700;0;0
2020-03-27;ES;São José do Calçado;3204800;0;0
2020-03-27;ES;São Mateus;3204900;0;0
2020-03-27;ES;São Roque do Canaã;3204950;0;0
2020-03-27;ES;Serra;3205000;0;0
2020-03-27;ES;Sooretama;3205010;0;0
2020-03-27;ES;Vargem Alta;3205030;0;0
2020-03-27;ES;Venda Nova do Imigrante;3205060;0;0
2020-03-27;ES;Viana;3205100;0;0
2020-03-27;ES;Vila Pavão;3205150;0;0
2020-03-27;ES;Vila Valério;3205170;0;0
2020-03-27;ES;Vila Velha;3205200;0;0
2020-03-27;ES;Vitória;3205300;0;0
2020-03-28;ES;Afonso Cláudio;3200100;0;0
2020-03-28;ES;Águia Branca;3200130;0;0
2020-03-28;ES;Água Doce do Norte;3200160;0;0
2020-03-28;ES;Alegre;3200200;0;0
2020-03-28;ES;Alfredo Chaves;3200300;0;0
2020-03-28;ES;Alto Rio Novo;3200350;0;0
2020-03-28;ES;Anchieta;3200400;0;0
2020-03-28;ES;Apiacá;3200500;0;0
2020-03-28;ES;Aracruz;3200600;0;0
2020-03-28;ES;Atílio Vivacqua;3200700;0;0
2020-03-28;ES;Baixo Guandu;3200800;0;0
2020-03-28;ES;Barra de São Francisco;3200900;0;0
2020-03-28;ES;Boa Esperança;3201000;0;0
2020-03-28;ES;Bom Jesus do Norte;3201100;0;0
2020-03-28;ES;Brejetuba;3201150;0;0
2020-03-28;ES;Cachoeiro de Itapemirim;3201200;10;0
2020-03-28;ES;Cariacica;3201300;10;0
2020-03-28;ES;Castelo;3201400;10;0
2020-03-28;ES;Colatina;3201500;0;0
2020-03-28;ES;Conceição da Barra;3201600;0;0
2020-03-28;ES;Conceição do Castelo;3201700;0;0
2020-03-28;ES;Divino de São Lourenço;3201800;0;0
2020-03-28;ES;Domingos Martins;3201900;0;0
2020-03-28;ES;Dores do Rio Preto;3202000;0;0
2020-03-28;ES;Ecoporanga;3202100;0;0
2020-03-28;ES;Fundão;3202200;0;0
2020-03-28;ES;Governador Lindenberg;3202250;0;0
2020-03-28;ES;Guaçuí;3202300;0;0
2020-03-28;ES;Guarapari;3202400;0;0
2020-03-28;ES;Ibatiba;3202450;0;0
2020-03-28;ES;Ibiraçu;3202500;0;0
2020-03-28;ES;Ibitirama;3202550;0;0
2020-03-28;ES;Iconha;3202600;0;0
2020-03-28;ES;Irupi;3202650;0;0
2020-03-28;ES;Itaguaçu;3202700;0;0
2020-03-28;ES;Itapemirim;3202800;0;0
2020-03-28;ES;Itarana;3202900;0;0
2020-03-28;ES;Iúna;3203000;0;0
2020-03-28;ES;Jaguaré;3203050;0;0
2020-03-28;ES;Jerônimo Monteiro;3203100;0;0
2020-03-28;ES;João Neiva;3203130;0;0
2020-03-28;ES;Laranja da Terra;3203160;0;0
2020-03-28;ES;Linhares;3203200;40;0
2020-03-28;ES;Mantenópolis;3203300;0;0
2020-03-28;ES;Marataízes;3203320;0;0
2020-03-28;ES;Marechal Floriano;3203340;0;0
2020-03-28;ES;Marilândia;3203350;0;0
2020-03-28;ES;Mimoso do Sul;3203400;0;0
2020-03-28;ES;Montanha;3203500;0;0
2020-03-28;ES;Mucurici;3203600;0;0
2020-03-28;ES;Muniz Freire;3203700;0;0
2020-03-28;ES;Muqui;3203800;0;0
2020-03-28;ES;Nova Venécia;3203900;0;0
2020-03-28;ES;Pancas;3204000;0;0
2020-03-28;ES;Pedro Canário;3204050;0;0
2020-03-28;ES;Pinheiros;3204100;0;0
2020-03-28;ES;Piúma;3204200;0;0
2020-03-28;ES;Ponto Belo;3204250;0;0
2020-03-28;ES;Presidente Kennedy;3204300;0;0
2020-03-28;ES;Rio Bananal;3204350;0;0
2020-03-28;ES;Rio Novo do Sul;3204400;0;0
2020-03-28;ES;Santa Leopoldina;3204500;0;0
2020-03-28;ES;Santa Maria de Jetibá;3204550;0;0
2020-03-28;ES;Santa Teresa;3204600;10;0
2020-03-28;ES;São Domingos do Norte;3204650;0;0
2020-03-28;ES;São Gabriel da Palha;3204700;0;0
2020-03-28;ES;São José do Calçado;3204800;0;0
2020-03-28;ES;São Mateus;3204900;0;0
2020-03-28;ES;São Roque do Canaã;3204950;10;0
2020-03-28;ES;Serra;3205000;50;0
2020-03-28;ES;Sooretama;3205010;0;0
2020-03-28;ES;Vargem Alta;3205030;0;0
2020-03-28;ES;Venda Nova do Imigrante;3205060;0;0
2020-03-28;ES;Viana;3205100;0;0
2020-03-28;ES;Vila Pavão;3205150;0;0
2020-03-28;ES;Vila Valério;3205170;0;0
2020-03-28;ES;Vila Velha;3205200;210;0
2020-03-28;ES;Vitória;3205300;180;0
2020-03-29;ES;Afonso Cláudio;3200100;0;0
2020-03-29;ES;Águia Branca;3200130;0;0
2020-03-29;ES;Água Doce do Norte;3200160;0;0
2020-03-29;ES;Alegre;3200200;0;0
2020-03-29;ES;Alfredo Chaves;3200300;0;0
2020-03-29;ES;Alto Rio Novo;3200350;0;0
2020-03-29;ES;Anchieta;3200400;0;0
2020-03-29;ES;Apiacá;3200500;0;0
2020-03-29;ES;Aracruz;3200600;0;0
2020-03-29;ES;Atílio Vivacqua;3200700;0;0
2020-03-29;ES;Baixo Guandu;3200800;0;0
2020-03-29;ES;Barra de São Francisco;3200900;0;0
2020-03-29;ES;Boa Esperança;3201000;0;0
2020-03-29;ES;Bom Jesus do Norte;3201100;0;0
2020-03-29;ES;Brejetuba;3201150;0;0
2020-03-29;ES;Cachoeiro de Itapemirim;3201200;10;0
2020-03-29;ES;Cariacica;3201300;10;0
2020-03-29;ES;Castelo;3201400;10;0
2020-03-29;ES;Colatina;3201500;0;0
2020-03-29;ES;Conceição da Barra;3201600;0;0
2020-03-29;ES;Conceição do Castelo;3201700;0;0
2020-03-29;ES;Divino de São Lourenço;3201800;0;0
2020-03-29;ES;Domingos Martins;3201900;0;0
2020-03-29;ES;Dores do Rio Preto;3202000;0;0
2020-03-29;ES;Ecoporanga;3202100;0;0
2020-03-29;ES;Fundão;3202200;0;0
2020-03-29;ES;Governador Lindenberg;3202250;0;0
2020-03-29;ES;Guaçuí;3202300;0;0
2020-03-29;ES;Guarapari;3202400;10;0
2020-03-29;ES;Ibatiba;3202450;0;0
2020-03-29;ES;Ibiraçu;3202500;0;0
2020-03-29;ES;Ibitirama;3202550;0;0
2020-03-29;ES;Iconha;3202600;0;0
2020-03-29;ES;Irupi;3202650;0;0
2020-03-29;ES;Itaguaçu;3202700;0;0
2020-03-29;ES;Itapemirim;3202800;10;0
2020-03-29;ES;Itarana;3202900;0;0
2020-03-29;ES;Iúna;3203000;0;0
2020-03-29;ES;Jaguaré;3203050;0;0
2020-03-29;ES;Jerônimo Monteiro;3203100;0;0
2020-03-29;ES;João Neiva;3203130;0;0
2020-03-29;ES;Laranja da Terra;3203160;0;0
2020-03-29;ES;Linhares;3203200;40;0
2020-03-29;ES;Mantenópolis;3203300;0;0
2020-03-29;ES;Marataízes;3203320;0;0
2020-03-29;ES;Marechal Floriano;3203340;0;0
2020-03-29;ES;Marilândia;3203350;0;0
2020-03-29;ES;Mimoso do Sul;3203400;0;0
2020-03-29;ES;Montanha;3203500;0;0
2020-03-29;ES;Mucurici;3203600;0;0
2020-03-29;ES;Muniz Freire;3203700;0;0
2020-03-29;ES;Muqui;3203800;0;0
2020-03-29;ES;Nova Venécia;3203900;0;0
2020-03-29;ES;Pancas;3204000;0;0
2020-03-29;ES;Pedro Canário;3204050;0;0
2020-03-29;ES;Pinheiros;3204100;0;0
2020-03-29;ES;Piúma;3204200;0;0
2020-03-29;ES;Ponto Belo;3204250;0;0
2020-03-29;ES;Presidente Kennedy;3204300;0;0
2020-03-29;ES;Rio Bananal;3204350;0;0
2020-03-29;ES;Rio Novo do Sul;3204400;0;0
2020-03-29;ES;Santa Leopoldina;3204500;0;0
2020-03-29;ES;Santa Maria de Jetibá;3204550;0;0
2020-03-29;ES;Santa Teresa;3204600;10;0
2020-03-29;ES;São Domingos do Norte;3204650;0;0
2020-03-29;ES;São Gabriel da Palha;3204700;0;0
2020-03-29;ES;São José do Calçado;3204800;0;0
2020-03-29;ES;São Mateus;3204900;0;0
2020-03-29;ES;São Roque do Canaã;3204950;10;0
2020-03-29;ES;Serra;3205000;50;0
2020-03-29;ES;Sooretama;3205010;0;0
2020-03-29;ES;Vargem Alta;3205030;0;0
2020-03-29;ES;Venda Nova do Imigrante;3205060;0;0
2020-03-29;ES;Viana;3205100;0;0
2020-03-29;ES;Vila Pavão;3205150;0;0
2020-03-29;ES;Vila Valério;3205170;0;0
2020-03-29;ES;Vila Velha;3205200;240;0
2020-03-29;ES;Vitória;3205300;200;0
2020-03-30;ES;Afonso Cláudio;3200100;0;0
2020-03-30;ES;Águia Branca;3200130;0;0
2020-03-30;ES;Água Doce do Norte;3200160;0;0
2020-03-30;ES;Alegre;3200200;0;0
2020-03-30;ES;Alfredo Chaves;3200300;0;0
2020-03-30;ES;Alto Rio Novo;3200350;0;0
2020-03-30;ES;Anchieta;3200400;0;0
2020-03-30;ES;Apiacá;3200500;0;0
2020-03-30;ES;Aracruz;3200600;0;0
2020-03-30;ES;Atílio Vivacqua;3200700;0;0
2020-03-30;ES;Baixo Guandu;3200800;0;0
2020-03-30;ES;Barra de São Francisco;3200900;0;0
2020-03-30;ES;Boa Esperança;3201000;0;0
2020-03-30;ES;Bom Jesus do Norte;3201100;0;0
2020-03-30;ES;Brejetuba;3201150;0;0
2020-03-30;ES;Cachoeiro de Itapemirim;3201200;10;0
2020-03-30;ES;Cariacica;3201300;20;0
2020-03-30;ES;Castelo;3201400;10;0
2020-03-30;ES;Colatina;3201500;0;0
2020-03-30;ES;Conceição da Barra;3201600;0;0
2020-03-30;ES;Conceição do Castelo;3201700;0;0
2020-03-30;ES;Divino de São Lourenço;3201800;0;0
2020-03-30;ES;Domingos Martins;3201900;0;0
2020-03-30;ES;Dores do Rio Preto;3202000;0;0
2020-03-30;ES;Ecoporanga;3202100;0;0
2020-03-30;ES;Fundão;3202200;0;0
2020-03-30;ES;Governador Lindenberg;3202250;0;0
2020-03-30;ES;Guaçuí;3202300;0;0
2020-03-30;ES;Guarapari;3202400;10;0
2020-03-30;ES;Ibatiba;3202450;0;0
2020-03-30;ES;Ibiraçu;3202500;0;0
2020-03-30;ES;Ibitirama;3202550;0;0
2020-03-30;ES;Iconha;3202600;0;0
2020-03-30;ES;Irupi;3202650;0;0
2020-03-30;ES;Itaguaçu;3202700;0;0
2020-03-30;ES;Itapemirim;3202800;10;0
2020-03-30;ES;Itarana;3202900;0;0
2020-03-30;ES;Iúna;3203000;0;0
2020-03-30;ES;Jaguaré;3203050;0;0
2020-03-30;ES;Jerônimo Monteiro;3203100;0;0
2020-03-30;ES;João Neiva;3203130;0;0
2020-03-30;ES;Laranja da Terra;3203160;0;0
2020-03-30;ES;Linhares;3203200;40;0
2020-03-30;ES;Mantenópolis;3203300;0;0
2020-03-30;ES;Marataízes;3203320;0;0
2020-03-30;ES;Marechal Floriano;3203340;0;0
2020-03-30;ES;Marilândia;3203350;0;0
2020-03-30;ES;Mimoso do Sul;3203400;0;0
2020-03-30;ES;Montanha;3203500;0;0
2020-03-30;ES;Mucurici;3203600;0;0
2020-03-30;ES;Muniz Freire;3203700;0;0
2020-03-30;ES;Muqui;3203800;0;0
2020-03-30;ES;Nova Venécia;3203900;0;0
2020-03-30;ES;Pancas;3204000;0;0
2020-03-30;ES;Pedro Canário;3204050;0;0
2020-03-30;ES;Pinheiros;3204100;0;0
2020-03-30;ES;Piúma;3204200;0;0
2020-03-30;ES;Ponto Belo;3204250;0;0
2020-03-30;ES;Presidente Kennedy;3204300;0;0
2020-03-30;ES;Rio Bananal;3204350;0;0
2020-03-30;ES;Rio Novo do Sul;3204400;0;0
2020-03-30;ES;Santa Leopoldina;3204500;0;0
2020-03-30;ES;Santa Maria de Jetibá;3204550;0;0
2020-03-30;ES;Santa Teresa;3204600;10;0
2020-03-30;ES;São Domingos do Norte;3204650;0;0
2020-03-30;ES;São Gabriel da Palha;3204700;0;0
2020-03-30;ES;São José do Calçado;3204800;0;0
2020-03-30;ES;São Mateus;3204900;10;0
2020-03-30;ES;São Roque do Canaã;3204950;10;0
2020-03-30;ES;Serra;3205000;90;0
2020-03-30;ES;Sooretama;3205010;0;0
2020-03-30;ES;Vargem Alta;3205030;0;0
2020-03-30;ES;Venda Nova do Imigrante;3205060;0;0
2020-03-30;ES;Viana;3205100;0;0
2020-03-30;ES;Vila Pavão;3205150;0;0
2020-03-30;ES;Vila Valério;3205170;0;0
2020-03-30;ES;Vila Velha;3205200;280;0
2020-03-30;ES;Vitória;3205300;210;0
2020-03-31;ES;Afonso Cláudio;3200100;0;0
2020-03-31;ES;Águia Branca;3200130;0;0
2020-03-31;ES;Água Doce do Norte;3200160;0;0
2020-03-31;ES;Alegre;3200200;0;0
2020-03-31;ES;Alfredo Chaves;3200300;0;0
2020-03-31;ES;Alto Rio Novo;3200350;0;0
2020-03-31;ES;Anchieta;3200400;0;0
2020-03-31;ES;Apiacá;3200500;0;0
2020-03-31;ES;Aracruz;3200600;0;0
2020-03-31;ES;Atílio Vivacqua;3200700;0;0
2020-03-31;ES;Baixo Guandu;3200800;0;0
2020-03-31;ES;Barra de São Francisco;3200900;0;0
2020-03-31;ES;Boa Esperança;3201000;0;0
2020-03-31;ES;Bom Jesus do Norte;3201100;0;0
2020-03-31;ES;Brejetuba;3201150;0;0
2020-03-31;ES;Cachoeiro de Itapemirim;3201200;10;0
2020-03-31;ES;Cariacica;3201300;30;0
2020-03-31;ES;Castelo;3201400;10;0
2020-03-31;ES;Colatina;3201500;0;0
2020-03-31;ES;Conceição da Barra;3201600;0;0
2020-03-31;ES;Conceição do Castelo;3201700;0;0
2020-03-31;ES;Divino de São Lourenço;3201800;0;0
2020-03-31;ES;Domingos Martins;3201900;0;0
2020-03-31;ES;Dores do Rio Preto;3202000;0;0
2020-03-31;ES;Ecoporanga;3202100;0;0
2020-03-31;ES;Fundão;3202200;0;0
2020-03-31;ES;Governador Lindenberg;3202250;0;0
2020-03-31;ES;Guaçuí;3202300;0;0
2020-03-31;ES;Guarapari;3202400;10;0
2020-03-31;ES;Ibatiba;3202450;0;0
2020-03-31;ES;Ibiraçu;3202500;0;0
2020-03-31;ES;Ibitirama;3202550;0;0
2020-03-31;ES;Iconha;3202600;0;0
2020-03-31;ES;Irupi;3202650;0;0
2020-03-31;ES;Itaguaçu;3202700;0;0
2020-03-31;ES;Itapemirim;3202800;10;0
2020-03-31;ES;Itarana;3202900;0;0
2020-03-31;ES;Iúna;3203000;0;0
2020-03-31;ES;Jaguaré;3203050;0;0
2020-03-31;ES;Jerônimo Monteiro;3203100;0;0
2020-03-31;ES;João Neiva;3203130;0;0
2020-03-31;ES;Laranja da Terra;3203160;0;0
2020-03-31;ES;Linhares;3203200;40;0
2020-03-31;ES;Mantenópolis;3203300;0;0
2020-03-31;ES;Marataízes;3203320;0;0
2020-03-31;ES;Marechal Floriano;3203340;0;0
2020-03-31;ES;Marilândia;3203350;0;0
2020-03-31;ES;Mimoso do Sul;3203400;0;0
2020-03-31;ES;Montanha;3203500;0;0
2020-03-31;ES;Mucurici;3203600;0;0
2020-03-31;ES;Muniz Freire;3203700;0;0
2020-03-31;ES;Muqui;3203800;0;0
2020-03-31;ES;Nova Venécia;3203900;0;0
2020-03-31;ES;Pancas;3204000;0;0
2020-03-31;ES;Pedro Canário;3204050;0;0
2020-03-31;ES;Pinheiros;3204100;0;0
2020-03-31;ES;Piúma;3204200;0;0
2020-03-31;ES;Ponto Belo;3204250;0;0
2020-03-31;ES;Presidente Kennedy;3204300;0;0
2020-03-31;ES;Rio Bananal;3204350;0;0
2020-03-31;ES;Rio Novo do Sul;3204400;0;0
2020-03-31;ES;Santa Leopoldina;3204500;0;0
2020-03-31;ES;Santa Maria de Jetibá;3204550;0;0
2020-03-31;ES;Santa Teresa;3204600;10;0
2020-03-31;ES;São Domingos do Norte;3204650;0;0
2020-03-31;ES;São Gabriel da Palha;3204700;0;0
2020-03-31;ES;São José do Calçado;3204800;0;0
2020-03-31;ES;São Mateus;3204900;10;0
2020-03-31;ES;São Roque do Canaã;3204950;10;0
2020-03-31;ES;Serra;3205000;130;0
2020-03-31;ES;Sooretama;3205010;0;0
2020-03-31;ES;Vargem Alta;3205030;0;0
2020-03-31;ES;Venda Nova do Imigrante;3205060;0;0
2020-03-31;ES;Viana;3205100;0;0
2020-03-31;ES;Vila Pavão;3205150;0;0
2020-03-31;ES;Vila Valério;3205170;0;0
2020-03-31;ES;Vila Velha;3205200;310;0
2020-03-31;ES;Vitória;3205300;260;0
2020-04-01;ES;Afonso Cláudio;3200100;0;0
2020-04-01;ES;Águia Branca;3200130;0;0
2020-04-01;ES;Água Doce do Norte;3200160;0;0
2020-04-01;ES;Alegre;3200200;0;0
2020-04-01;ES;Alfredo Chaves;3200300;0;0
2020-04-01;ES;Alto Rio Novo;3200350;10;0
2020-04-01;ES;Anchieta;3200400;0;0
2020-04-01;ES;Apiacá;3200500;0;0
2020-04-01;ES;Aracruz;3200600;0;0
2020-04-01;ES;Atílio Vivacqua;3200700;0;0
2020-04-01;ES;Baixo Guandu;3200800;0;0
2020-04-01;ES;Barra de São Francisco;3200900;0;0
2020-04-01;ES;Boa Esperança;3201000;0;0
2020-04-01;ES;Bom Jesus do Norte;3201100;0;0
2020-04-01;ES;Brejetuba;3201150;0;0
2020-04-01;ES;Cachoeiro de Itapemirim;3201200;10;0
2020-04-01;ES;Cariacica;3201300;50;0
2020-04-01;ES;Castelo;3201400;10;0
2020-04-01;ES;Colatina;3201500;0;0
2020-04-01;ES;Conceição da Barra;3201600;0;0
2020-04-01;ES;Conceição do Castelo;3201700;0;0
2020-04-01;ES;Divino de São Lourenço;3201800;0;0
2020-04-01;ES;Domingos Martins;3201900;0;0
2020-04-01;ES;Dores do Rio Preto;3202000;0;0
2020-04-01;ES;Ecoporanga;3202100;0;0
2020-04-01;ES;Fundão;3202200;0;0
2020-04-01;ES;Governador Lindenberg;3202250;0;0
2020-04-01;ES;Guaçuí;3202300;0;0
2020-04-01;ES;Guarapari;3202400;20;0
2020-04-01;ES;Ibatiba;3202450;0;0
2020-04-01;ES;Ibiraçu;3202500;0;0
2020-04-01;ES;Ibitirama;3202550;0;0
2020-04-01;ES;Iconha;3202600;0;0
2020-04-01;ES;Irupi;3202650;0;0
2020-04-01;ES;Itaguaçu;3202700;0;0
2020-04-01;ES;Itapemirim;3202800;10;0
2020-04-01;ES;Itarana;3202900;0;0
2020-04-01;ES;Iúna;3203000;0;0
2020-04-01;ES;Jaguaré;3203050;0;0
2020-04-01;ES;Jerônimo Monteiro;3203100;0;0
2020-04-01;ES;João Neiva;3203130;0;0
2020-04-01;ES;Laranja da Terra;3203160;0;0
2020-04-01;ES;Linhares;3203200;40;0
2020-04-01;ES;Mantenópolis;3203300;0;0
2020-04-01;ES;Marataízes;3203320;0;0
2020-04-01;ES;Marechal Floriano;3203340;0;0
2020-04-01;ES;Marilândia;3203350;0;0
2020-04-01;ES;Mimoso do Sul;3203400;0;0
2020-04-01;ES;Montanha;3203500;0;0
2020-04-01;ES;Mucurici;3203600;0;0
2020-04-01;ES;Muniz Freire;3203700;0;0
2020-04-01;ES;Muqui;3203800;0;0
2020-04-01;ES;Nova Venécia;3203900;0;0
2020-04-01;ES;Pancas;3204000;0;0
2020-04-01;ES;Pedro Canário;3204050;0;0
2020-04-01;ES;Pinheiros;3204100;0;0
2020-04-01;ES;Piúma;3204200;0;0
2020-04-01;ES;Ponto Belo;3204250;0;0
2020-04-01;ES;Presidente Kennedy;3204300;0;0
2020-04-01;ES;Rio Bananal;3204350;0;0
2020-04-01;ES;Rio Novo do Sul;3204400;0;0
2020-04-01;ES;Santa Leopoldina;3204500;0;0
2020-04-01;ES;Santa Maria de Jetibá;3204550;0;0
2020-04-01;ES;Santa Teresa;3204600;10;0
2020-04-01;ES;São Domingos do Norte;3204650;0;0
2020-04-01;ES;São Gabriel da Palha;3204700;0;0
2020-04-01;ES;São José do Calçado;3204800;0;0
2020-04-01;ES;São Mateus;3204900;10;0
2020-04-01;ES;São Roque do Canaã;3204950;10;0
2020-04-01;ES;Serra;3205000;140;0
2020-04-01;ES;Sooretama;3205010;0;0
2020-04-01;ES;Vargem Alta;3205030;0;0
2020-04-01;ES;Venda Nova do Imigrante;3205060;0;0
2020-04-01;ES;Viana;3205100;10;0
2020-04-01;ES;Vila Pavão;3205150;0;0
2020-04-01;ES;Vila Valério;3205170;0;0
2020-04-01;ES;Vila Velha;3205200;350;0
2020-04-01;ES;Vitória;3205300;280;0
2020-04-02;ES;Afonso Cláudio;3200100;10;0
2020-04-02;ES;Águia Branca;3200130;0;0
2020-04-02;ES;Água Doce do Norte;3200160;0;0
2020-04-02;ES;Alegre;3200200;0;0
2020-04-02;ES;Alfredo Chaves;3200300;0;0
2020-04-02;ES;Alto Rio Novo;3200350;0;0
2020-04-02;ES;Anchieta;3200400;0;0
2020-04-02;ES;Apiacá;3200500;0;0
2020-04-02;ES;Aracruz;3200600;10;0
2020-04-02;ES;Atílio Vivacqua;3200700;0;0
2020-04-02;ES;Baixo Guandu;3200800;0;0
2020-04-02;ES;Barra de São Francisco;3200900;0;0
2020-04-02;ES;Boa Esperança;3201000;0;0
2020-04-02;ES;Bom Jesus do Norte;3201100;0;0
2020-04-02;ES;Brejetuba;3201150;0;0
2020-04-02;ES;Cachoeiro de Itapemirim;3201200;10;0
2020-04-02;ES;Cariacica;3201300;70;0
2020-04-02;ES;Castelo;3201400;20;0
2020-04-02;ES;Colatina;3201500;0;0
2020-04-02;ES;Conceição da Barra;3201600;0;0
2020-04-02;ES;Conceição do Castelo;3201700;0;0
2020-04-02;ES;Divino de São Lourenço;3201800;0;0
2020-04-02;ES;Domingos Martins;3201900;0;0
2020-04-02;ES;Dores do Rio Preto;3202000;0;0
2020-04-02;ES;Ecoporanga;3202100;0;0
2020-04-02;ES;Fundão;3202200;0;0
2020-04-02;ES;Governador Lindenberg;3202250;0;0
2020-04-02;ES;Guaçuí;3202300;0;0
2020-04-02;ES;Guarapari;3202400;20;0
2020-04-02;ES;Ibatiba;3202450;0;0
2020-04-02;ES;Ibiraçu;3202500;0;0
2020-04-02;ES;Ibitirama;3202550;0;0
2020-04-02;ES;Iconha;3202600;0;0
2020-04-02;ES;Irupi;3202650;0;0
2020-04-02;ES;Itaguaçu;3202700;0;0
2020-04-02;ES;Itapemirim;3202800;10;0
2020-04-02;ES;Itarana;3202900;0;0
2020-04-02;ES;Iúna;3203000;0;0
2020-04-02;ES;Jaguaré;3203050;0;0
2020-04-02;ES;Jerônimo Monteiro;3203100;0;0
2020-04-02;ES;João Neiva;3203130;0;0
2020-04-02;ES;Laranja da Terra;3203160;0;0
2020-04-02;ES;Linhares;3203200;60;0
2020-04-02;ES;Mantenópolis;3203300;0;0
2020-04-02;ES;Marataízes;3203320;0;0
2020-04-02;ES;Marechal Floriano;3203340;0;0
2020-04-02;ES;Marilândia;3203350;0;0
2020-04-02;ES;Mimoso do Sul;3203400;0;0
2020-04-02;ES;Montanha;3203500;0;0
2020-04-02;ES;Mucurici;3203600;0;0
2020-04-02;ES;Muniz Freire;3203700;0;0
2020-04-02;ES;Muqui;3203800;0;0
2020-04-02;ES;Nova Venécia;3203900;0;0
2020-04-02;ES;Pancas;3204000;0;0
2020-04-02;ES;Pedro Canário;3204050;0;0
2020-04-02;ES;Pinheiros;3204100;0;0
2020-04-02;ES;Piúma;3204200;0;0
2020-04-02;ES;Ponto Belo;3204250;0;0
2020-04-02;ES;Presidente Kennedy;3204300;0;0
2020-04-02;ES;Rio Bananal;3204350;0;0
2020-04-02;ES;Rio Novo do Sul;3204400;0;0
2020-04-02;ES;Santa Leopoldina;3204500;0;0
2020-04-02;ES;Santa Maria de Jetibá;3204550;0;0
2020-04-02;ES;Santa Teresa;3204600;10;0
2020-04-02;ES;São Domingos do Norte;3204650;0;0
2020-04-02;ES;São Gabriel da Palha;3204700;0;0
2020-04-02;ES;São José do Calçado;3204800;0;0
2020-04-02;ES;São Mateus;3204900;30;0
2020-04-02;ES;São Roque do Canaã;3204950;10;0
2020-04-02;ES;Serra;3205000;220;1
2020-04-02;ES;Sooretama;3205010;10;0
2020-04-02;ES;Vargem Alta;3205030;0;0
2020-04-02;ES;Venda Nova do Imigrante;3205060;0;0
